Human Time,altitude_barometer,altitude_gps,ballastPercent,ballastRemaining,ballast_time,batteryPercent,flightTime,id,imei,internal_temp,latitude,longitude,mission,momsn,pressure,timestamp,transmit_time,updated_at,vent_time,
2019-06-01 19:37:31 -0700, -986,   25,-Infinity,-15,15,NaN,32551,19251,300234067161910,-134.8,  37.428,-122.174,62,231,113738,Sat Jun 01 2019 19:37:31 GMT-0700 (Pacific Daylight Time),1559443051000,2019-06-01 19:37:35 -0700,446,
2019-06-01 19:33:25 -0700, -986,   31,-Infinity,-15,15,NaN,32305,19250,300234067161910,-134.8,  37.426,-122.180,62,230,113738,Sat Jun 01 2019 19:33:25 GMT-0700 (Pacific Daylight Time),1559442805000,2019-06-01 19:33:27 -0700,446,
2019-06-01 19:29:09 -0700, -986,   51,-Infinity,-15,15,NaN,32049,19249,300234067161910,-134.8,  37.415,-122.190,62,229,113738,Sat Jun 01 2019 19:29:09 GMT-0700 (Pacific Daylight Time),1559442549000,2019-06-01 19:29:15 -0700,446,
2019-06-01 19:24:59 -0700, -986,  122,-Infinity,-15,15,NaN,31799,19248,300234067161910,-134.8,  37.371,-122.143,62,228,113738,Sat Jun 01 2019 19:24:59 GMT-0700 (Pacific Daylight Time),1559442299000,2019-06-01 19:25:03 -0700,446,
2019-06-01 19:20:39 -0700, -986,   74,-Infinity,-15,15,NaN,31539,19247,300234067161910,-134.8,  37.334,-122.066,62,227,113738,Sat Jun 01 2019 19:20:39 GMT-0700 (Pacific Daylight Time),1559442039000,2019-06-01 19:20:43 -0700,446,
2019-06-01 19:11:13 -0700, -986,   43,-Infinity,-15,15,NaN,30973,19246,300234067161910,-134.8,  37.253,-121.886,62,226,113738,Sat Jun 01 2019 19:11:13 GMT-0700 (Pacific Daylight Time),1559441473000,2019-06-01 19:11:19 -0700,446,
2019-06-01 19:06:09 -0700, -986,   62,-Infinity,-15,15,NaN,30669,19245,300234067161910,-134.8,  37.234,-121.754,62,225,113738,Sat Jun 01 2019 19:06:09 GMT-0700 (Pacific Daylight Time),1559441169000,2019-06-01 19:06:15 -0700,446,
2019-06-01 18:59:39 -0700, -986,  107,-Infinity,-15,15,NaN,30279,19244,300234067161910,-134.8,  37.181,-121.682,62,224,113738,Sat Jun 01 2019 18:59:39 GMT-0700 (Pacific Daylight Time),1559440779000,2019-06-01 18:59:43 -0700,446,
2019-06-01 18:50:50 -0700, -986,   61,-Infinity,-15,15,NaN,29750,19243,300234067161910,-134.8,  37.059,-121.584,62,223,113738,Sat Jun 01 2019 18:50:50 GMT-0700 (Pacific Daylight Time),1559440250000,2019-06-01 18:50:55 -0700,446,
2019-06-01 18:40:58 -0700, -986,   44,-Infinity,-15,15,NaN,29158,19242,300234067161910,-134.8,  37.005,-121.567,62,222,113738,Sat Jun 01 2019 18:40:58 GMT-0700 (Pacific Daylight Time),1559439658000,2019-06-01 18:41:03 -0700,446,
2019-06-01 18:32:09 -0700, -986,   59,-Infinity,-15,15,NaN,28629,19241,300234067161910,-134.8,  37.005,-121.567,62,221,113738,Sat Jun 01 2019 18:32:09 GMT-0700 (Pacific Daylight Time),1559439129000,2019-06-01 18:32:11 -0700,446,
2019-06-01 18:27:24 -0700, -986,   50,-Infinity,-15,15,NaN,28344,19240,300234067161910,-134.8,  37.004,-121.554,62,220,113738,Sat Jun 01 2019 18:27:24 GMT-0700 (Pacific Daylight Time),1559438844000,2019-06-01 18:27:27 -0700,446,
2019-06-01 18:19:01 -0700, -986,   46,-Infinity,-15,15,NaN,27841,19239,300234067161910,-134.8,  37.008,-121.513,62,219,113738,Sat Jun 01 2019 18:19:01 GMT-0700 (Pacific Daylight Time),1559438341000,2019-06-01 18:19:07 -0700,446,
2019-06-01 18:13:35 -0700, -986,  180,-Infinity,-15,15,NaN,27515,19238,300234067161910,-134.8,  37.097,-121.152,62,218,113738,Sat Jun 01 2019 18:13:35 GMT-0700 (Pacific Daylight Time),1559438015000,2019-06-01 18:13:39 -0700,446,
2019-06-01 18:07:36 -0700, -986,  180,-Infinity,-15,15,NaN,27156,19237,300234067161910,-134.8,  37.097,-121.152,62,217,113738,Sat Jun 01 2019 18:07:36 GMT-0700 (Pacific Daylight Time),1559437656000,2019-06-01 18:07:39 -0700,446,
2019-06-01 18:02:38 -0700, -986,  180,-Infinity,-15,15,NaN,26858,19236,300234067161910,-134.8,  37.097,-121.152,62,216,113738,Sat Jun 01 2019 18:02:38 GMT-0700 (Pacific Daylight Time),1559437358000,2019-06-01 18:02:43 -0700,446,
2019-06-01 17:53:37 -0700, -986,  180,-Infinity,-15,15,NaN,26317,19235,300234067161910,-134.8,  37.097,-121.152,62,215,113738,Sat Jun 01 2019 17:53:37 GMT-0700 (Pacific Daylight Time),1559436817000,2019-06-01 17:53:38 -0700,446,
2019-06-01 17:49:24 -0700, -986,  166,-Infinity,-15,15,NaN,26064,19234,300234067161910,-134.8,  37.101,-121.141,62,214,113738,Sat Jun 01 2019 17:49:24 GMT-0700 (Pacific Daylight Time),1559436564000,2019-06-01 17:49:31 -0700,446,
2019-06-01 17:45:07 -0700, -986,   68,-Infinity,-15,15,NaN,25807,19233,300234067161910,-134.8,  37.055,-121.016,62,213,113738,Sat Jun 01 2019 17:45:07 GMT-0700 (Pacific Daylight Time),1559436307000,2019-06-01 17:45:11 -0700,446,
2019-06-01 17:40:57 -0700, -986,   68,-Infinity,-15,15,NaN,25557,19232,300234067161910,-134.8,  37.055,-121.016,62,212,113738,Sat Jun 01 2019 17:40:57 GMT-0700 (Pacific Daylight Time),1559436057000,2019-06-01 17:40:59 -0700,446,
2019-06-01 17:21:43 -0700, -986,  168,-Infinity,-15,15,NaN,24403,19231,300234067161910,-134.8,  36.650,-120.631,62,211,113738,Sat Jun 01 2019 17:21:43 GMT-0700 (Pacific Daylight Time),1559434903000,2019-06-01 17:21:47 -0700,446,
2019-06-01 17:12:24 -0700, -986,  168,-Infinity,-15,15,NaN,23844,19230,300234067161910,-134.8,  36.650,-120.631,62,210,113738,Sat Jun 01 2019 17:12:24 GMT-0700 (Pacific Daylight Time),1559434344000,2019-06-01 17:12:27 -0700,446,
2019-06-01 17:06:43 -0700, -986,  168,-Infinity,-15,15,NaN,23503,19229,300234067161910,-134.8,  36.650,-120.631,62,209,113738,Sat Jun 01 2019 17:06:43 GMT-0700 (Pacific Daylight Time),1559434003000,2019-06-01 17:06:47 -0700,446,
2019-06-01 16:57:12 -0700, -986,  168,-Infinity,-15,15,NaN,22932,19228,300234067161910,-134.8,  36.650,-120.631,62,208,113738,Sat Jun 01 2019 16:57:12 GMT-0700 (Pacific Daylight Time),1559433432000,2019-06-01 16:57:15 -0700,446,
2019-06-01 16:48:24 -0700, -986,  168,-Infinity,-15,15,NaN,22404,19227,300234067161910,-134.8,  36.650,-120.631,62,207,113738,Sat Jun 01 2019 16:48:24 GMT-0700 (Pacific Daylight Time),1559432904000,2019-06-01 16:48:27 -0700,446,
2019-06-01 16:42:22 -0700, -986,   88,-Infinity,-15,15,NaN,22042,19226,300234067161910,-134.8,  36.662,-120.562,62,206,113738,Sat Jun 01 2019 16:42:22 GMT-0700 (Pacific Daylight Time),1559432542000,2019-06-01 16:42:26 -0700,446,
2019-06-01 16:36:27 -0700, -986,  176,-Infinity,-15,15,NaN,21687,19225,300234067161910,-134.8,  36.691,-120.519,62,205,113738,Sat Jun 01 2019 16:36:27 GMT-0700 (Pacific Daylight Time),1559432187000,2019-06-01 16:36:31 -0700,446,
2019-06-01 16:31:45 -0700, -986,   80,-Infinity,-15,15,NaN,21405,19224,300234067161910,-134.8,  36.692,-120.518,62,204,113738,Sat Jun 01 2019 16:31:45 GMT-0700 (Pacific Daylight Time),1559431905000,2019-06-01 16:31:47 -0700,446,
2019-06-01 16:27:34 -0700, -986,   80,-Infinity,-15,15,NaN,21154,19223,300234067161910,-134.8,  36.692,-120.518,62,203,113738,Sat Jun 01 2019 16:27:34 GMT-0700 (Pacific Daylight Time),1559431654000,2019-06-01 16:27:39 -0700,446,
2019-06-01 16:22:42 -0700, -986,   81,-Infinity,-15,15,NaN,20862,19222,300234067161910,-134.8,  36.692,-120.518,62,202,113738,Sat Jun 01 2019 16:22:42 GMT-0700 (Pacific Daylight Time),1559431362000,2019-06-01 16:22:47 -0700,446,
2019-06-01 16:18:30 -0700, -986,   82,-Infinity,-15,15,NaN,20610,19221,300234067161910,-134.8,  36.692,-120.518,62,201,113738,Sat Jun 01 2019 16:18:30 GMT-0700 (Pacific Daylight Time),1559431110000,2019-06-01 16:18:35 -0700,446,
2019-06-01 16:14:21 -0700, -986,   82,-Infinity,-15,15,NaN,20361,19220,300234067161910,-134.8,  36.692,-120.518,62,200,113738,Sat Jun 01 2019 16:14:21 GMT-0700 (Pacific Daylight Time),1559430861000,2019-06-01 16:14:22 -0700,446,
2019-06-01 16:10:09 -0700, -986,   82,-Infinity,-15,15,NaN,20109,19219,300234067161910,-134.8,  36.692,-120.518,62,199,113738,Sat Jun 01 2019 16:10:09 GMT-0700 (Pacific Daylight Time),1559430609000,2019-06-01 16:10:11 -0700,446,
2019-06-01 16:04:46 -0700, -986,   82,-Infinity,-15,15,NaN,19786,19218,300234067161910,-134.8,  36.692,-120.518,62,198,113738,Sat Jun 01 2019 16:04:46 GMT-0700 (Pacific Daylight Time),1559430286000,2019-06-01 16:04:51 -0700,446,
2019-06-01 16:00:34 -0700, -986,   82,-Infinity,-15,15,NaN,19534,19217,300234067161910,-134.8,  36.692,-120.518,62,197,113738,Sat Jun 01 2019 16:00:34 GMT-0700 (Pacific Daylight Time),1559430034000,2019-06-01 16:01:18 -0700,446,
2019-06-01 15:56:20 -0700, -986,   83,-Infinity,-15,15,NaN,19280,19216,300234067161910,-134.8,  36.692,-120.518,62,196,113738,Sat Jun 01 2019 15:56:20 GMT-0700 (Pacific Daylight Time),1559429780000,2019-06-01 15:56:23 -0700,446,
2019-06-01 15:52:09 -0700, -986,   83,-Infinity,-15,15,NaN,19029,19215,300234067161910,-134.8,  36.692,-120.518,62,195,113738,Sat Jun 01 2019 15:52:09 GMT-0700 (Pacific Daylight Time),1559429529000,2019-06-01 15:52:11 -0700,446,
2019-06-01 15:47:58 -0700, -986,   82,-Infinity,-15,15,NaN,18778,19214,300234067161910,-134.8,  36.692,-120.518,62,194,113738,Sat Jun 01 2019 15:47:58 GMT-0700 (Pacific Daylight Time),1559429278000,2019-06-01 15:48:03 -0700,446,
2019-06-01 15:43:48 -0700, -986,   82,-Infinity,-15,15,NaN,18528,19213,300234067161910,-134.8,  36.692,-120.518,62,193,113738,Sat Jun 01 2019 15:43:48 GMT-0700 (Pacific Daylight Time),1559429028000,2019-06-01 15:43:51 -0700,446,
2019-06-01 15:39:37 -0700, -986,   82,-Infinity,-15,15,NaN,18277,19212,300234067161910,-134.8,  36.692,-120.518,62,192,113738,Sat Jun 01 2019 15:39:37 GMT-0700 (Pacific Daylight Time),1559428777000,2019-06-01 15:39:42 -0700,446,
2019-06-01 15:35:21 -0700, -986,   82,-Infinity,-15,15,NaN,18021,19211,300234067161910,-134.8,  36.692,-120.518,62,191,113738,Sat Jun 01 2019 15:35:21 GMT-0700 (Pacific Daylight Time),1559428521000,2019-06-01 15:35:22 -0700,446,
2019-06-01 15:31:06 -0700, -986,   82,-Infinity,-15,15,NaN,17766,19210,300234067161910,-134.8,  36.692,-120.518,62,190,113738,Sat Jun 01 2019 15:31:06 GMT-0700 (Pacific Daylight Time),1559428266000,2019-06-01 15:31:11 -0700,446,
2019-06-01 15:26:50 -0700, -986,   82,-Infinity,-15,15,NaN,17510,19209,300234067161910,-134.8,  36.692,-120.518,62,189,113738,Sat Jun 01 2019 15:26:50 GMT-0700 (Pacific Daylight Time),1559428010000,2019-06-01 15:26:54 -0700,446,
2019-06-01 15:22:43 -0700, -986,   82,-Infinity,-15,15,NaN,17263,19208,300234067161910,-134.8,  36.692,-120.518,62,188,113738,Sat Jun 01 2019 15:22:43 GMT-0700 (Pacific Daylight Time),1559427763000,2019-06-01 15:22:46 -0700,446,
2019-06-01 15:18:29 -0700, -986,   82,-Infinity,-15,15,NaN,17009,19207,300234067161910,-134.8,  36.692,-120.518,62,187,113738,Sat Jun 01 2019 15:18:29 GMT-0700 (Pacific Daylight Time),1559427509000,2019-06-01 15:18:35 -0700,446,
2019-06-01 15:14:14 -0700, -986,   81,-Infinity,-15,15,NaN,16754,19206,300234067161910,-134.8,  36.692,-120.518,62,186,113738,Sat Jun 01 2019 15:14:14 GMT-0700 (Pacific Daylight Time),1559427254000,2019-06-01 15:14:19 -0700,446,
2019-06-01 15:09:59 -0700, -986,   81,-Infinity,-15,15,NaN,16499,19205,300234067161910,-134.8,  36.692,-120.518,62,185,113738,Sat Jun 01 2019 15:09:59 GMT-0700 (Pacific Daylight Time),1559426999000,2019-06-01 15:10:03 -0700,446,
2019-06-01 15:05:49 -0700, -986,   81,-Infinity,-15,15,NaN,16249,19204,300234067161910,-134.8,  36.692,-120.518,62,184,113738,Sat Jun 01 2019 15:05:49 GMT-0700 (Pacific Daylight Time),1559426749000,2019-06-01 15:05:51 -0700,446,
2019-06-01 14:59:53 -0700, -986,   80,-Infinity,-15,15,NaN,15893,19203,300234067161910,-134.8,  36.692,-120.518,62,183,113738,Sat Jun 01 2019 14:59:53 GMT-0700 (Pacific Daylight Time),1559426393000,2019-06-01 14:59:59 -0700,446,
2019-06-01 14:57:39 -0700, -986,   80,-Infinity,-15,15,NaN,15759,19202,300234067161910,-134.8,  36.692,-120.518,62,182,113738,Sat Jun 01 2019 14:57:39 GMT-0700 (Pacific Daylight Time),1559426259000,2019-06-01 14:57:43 -0700,446,
2019-06-01 14:53:39 -0700, -986,   80,-Infinity,-15,15,NaN,15519,19201,300234067161910,-134.8,  36.692,-120.518,62,181,113738,Sat Jun 01 2019 14:53:39 GMT-0700 (Pacific Daylight Time),1559426019000,2019-06-01 14:53:42 -0700,446,
2019-06-01 14:51:30 -0700, -986,   80,-Infinity,-15,15,NaN,15390,19200,300234067161910,-134.8,  36.692,-120.518,62,180,113738,Sat Jun 01 2019 14:51:30 GMT-0700 (Pacific Daylight Time),1559425890000,2019-06-01 14:51:34 -0700,446,
2019-06-01 14:49:19 -0700, -986,   81,-Infinity,-15,15,NaN,15259,19199,300234067161910,-134.8,  36.692,-120.518,62,179,113738,Sat Jun 01 2019 14:49:19 GMT-0700 (Pacific Daylight Time),1559425759000,2019-06-01 14:49:22 -0700,446,
2019-06-01 14:47:04 -0700, -986,   81,-Infinity,-15,15,NaN,15124,19198,300234067161910,-134.8,  36.692,-120.518,62,178,113738,Sat Jun 01 2019 14:47:04 GMT-0700 (Pacific Daylight Time),1559425624000,2019-06-01 14:47:07 -0700,446,
2019-06-01 14:44:52 -0700, -986,   81,-Infinity,-15,15,NaN,14992,19197,300234067161910,-134.8,  36.692,-120.518,62,177,113738,Sat Jun 01 2019 14:44:52 GMT-0700 (Pacific Daylight Time),1559425492000,2019-06-01 14:44:55 -0700,446,
2019-06-01 14:42:37 -0700, -986,   81,-Infinity,-15,15,NaN,14857,19196,300234067161910,-134.8,  36.692,-120.518,62,176,113738,Sat Jun 01 2019 14:42:37 GMT-0700 (Pacific Daylight Time),1559425357000,2019-06-01 14:42:39 -0700,446,
2019-06-01 14:40:26 -0700, -986,   81,-Infinity,-15,15,NaN,14726,19195,300234067161910,-134.8,  36.692,-120.518,62,175,113738,Sat Jun 01 2019 14:40:26 GMT-0700 (Pacific Daylight Time),1559425226000,2019-06-01 14:40:31 -0700,446,
2019-06-01 14:38:13 -0700, -986,   81,-Infinity,-15,15,NaN,14593,19194,300234067161910,-134.8,  36.692,-120.518,62,174,113738,Sat Jun 01 2019 14:38:13 GMT-0700 (Pacific Daylight Time),1559425093000,2019-06-01 14:38:19 -0700,446,
2019-06-01 14:35:59 -0700, -986,   80,-Infinity,-15,15,NaN,14459,19193,300234067161910,-134.8,  36.692,-120.518,62,173,113738,Sat Jun 01 2019 14:35:59 GMT-0700 (Pacific Daylight Time),1559424959000,2019-06-01 14:36:02 -0700,446,
2019-06-01 14:33:46 -0700, -986,  110,-Infinity,-15,15,NaN,14326,19192,300234067161910,-134.8,  37.226,-120.251,62,172,113738,Sat Jun 01 2019 14:33:46 GMT-0700 (Pacific Daylight Time),1559424826000,2019-06-01 14:33:50 -0700,446,
2019-06-01 14:31:31 -0700, -986,  110,-Infinity,-15,15,NaN,14191,19191,300234067161910,-134.8,  37.226,-120.251,62,171,113738,Sat Jun 01 2019 14:31:31 GMT-0700 (Pacific Daylight Time),1559424691000,2019-06-01 14:31:34 -0700,446,
2019-06-01 14:29:20 -0700, -986,  110,-Infinity,-15,15,NaN,14060,19190,300234067161910,-134.8,  37.226,-120.251,62,170,113738,Sat Jun 01 2019 14:29:20 GMT-0700 (Pacific Daylight Time),1559424560000,2019-06-01 14:29:23 -0700,446,
2019-06-01 14:27:11 -0700, -986,  110,-Infinity,-15,15,NaN,13931,19189,300234067161910,-134.8,  37.226,-120.251,62,169,113738,Sat Jun 01 2019 14:27:11 GMT-0700 (Pacific Daylight Time),1559424431000,2019-06-01 14:27:15 -0700,446,
2019-06-01 14:24:22 -0700, -986,  110,-Infinity,-15,15,NaN,13762,19188,300234067161910,-134.8,  37.226,-120.251,62,168,113738,Sat Jun 01 2019 14:24:22 GMT-0700 (Pacific Daylight Time),1559424262000,2019-06-01 14:24:27 -0700,446,
2019-06-01 14:21:19 -0700, -986,  110,-Infinity,-15,15,NaN,13579,19187,300234067161910,-134.8,  37.226,-120.251,62,167,113738,Sat Jun 01 2019 14:21:19 GMT-0700 (Pacific Daylight Time),1559424079000,2019-06-01 14:21:23 -0700,446,
2019-06-01 14:19:12 -0700, -986,  110,-Infinity,-15,15,NaN,13452,19186,300234067161910,-134.8,  37.226,-120.251,62,166,113738,Sat Jun 01 2019 14:19:12 GMT-0700 (Pacific Daylight Time),1559423952000,2019-06-01 14:19:15 -0700,446,
2019-06-01 14:15:55 -0700, -986,  110,-Infinity,-15,15,NaN,13255,19185,300234067161910,-134.8,  37.226,-120.251,62,165,113738,Sat Jun 01 2019 14:15:55 GMT-0700 (Pacific Daylight Time),1559423755000,2019-06-01 14:15:59 -0700,446,
2019-06-01 14:11:54 -0700, -986,  110,-Infinity,-15,15,NaN,13014,19183,300234067161910,-134.8,  37.226,-120.251,62,164,113738,Sat Jun 01 2019 14:11:54 GMT-0700 (Pacific Daylight Time),1559423514000,2019-06-01 14:11:59 -0700,446,
2019-06-01 14:09:42 -0700, -986,  110,-Infinity,-15,15,NaN,12882,19182,300234067161910,-134.8,  37.226,-120.251,62,163,113738,Sat Jun 01 2019 14:09:42 GMT-0700 (Pacific Daylight Time),1559423382000,2019-06-01 14:09:47 -0700,446,
2019-06-01 14:07:27 -0700,22079,  110,-Infinity,-15,15,NaN,12747,19181,300234067161910, 9.7,  37.226,-120.251,62,162,  2708,Sat Jun 01 2019 14:07:27 GMT-0700 (Pacific Daylight Time),1559423247000,2019-06-01 14:07:31 -0700,446,
2019-06-01 14:05:10 -0700,22060,  110,-Infinity,-15,15,NaN,12610,19180,300234067161910, 8.1,  37.226,-120.251,62,161,  2720,Sat Jun 01 2019 14:05:10 GMT-0700 (Pacific Daylight Time),1559423110000,2019-06-01 14:05:15 -0700,446,
2019-06-01 14:03:00 -0700,22022,  110,-Infinity,-15,15,NaN,12480,19179,300234067161910, 6.9,  37.226,-120.251,62,160,  2745,Sat Jun 01 2019 14:03:00 GMT-0700 (Pacific Daylight Time),1559422980000,2019-06-01 14:03:02 -0700,446,
