Human Time,altitude_barometer,altitude_gps,ballastPercent,ballastRemaining,ballast_time,batteryPercent,flightTime,id,imei,internal_temp,latitude,longitude,mission,momsn,pressure,timestamp,transmit_time,updated_at,vent_time,
2019-06-01 09:48:42 -0700,   38,  110,NaN,0,0,NaN,-2778,19091,300234067161910,44.7,  37.226,-120.251,62,81,100869,Sat Jun 01 2019 09:48:42 GMT-0700 (Pacific Daylight Time),1559407722000,2019-06-01 09:48:46 -0700,0,
2019-06-01 09:48:01 -0700,   35,  110,NaN,0,0,NaN,-2819,19090,300234067161910,45.5,  37.226,-120.251,62,80,100906,Sat Jun 01 2019 09:48:01 GMT-0700 (Pacific Daylight Time),1559407681000,2019-06-01 09:48:07 -0700,0,
2019-06-01 09:47:21 -0700,   48,  110,NaN,0,0,NaN,-2859,19089,300234067161910,44.2,  37.226,-120.251,62,79,100752,Sat Jun 01 2019 09:47:21 GMT-0700 (Pacific Daylight Time),1559407641000,2019-06-01 09:47:27 -0700,0,
2019-06-01 09:46:39 -0700,   43,  110,NaN,0,0,NaN,-2901,19088,300234067161910,42.3,  37.226,-120.251,62,78,100804,Sat Jun 01 2019 09:46:39 GMT-0700 (Pacific Daylight Time),1559407599000,2019-06-01 09:46:42 -0700,0,
2019-06-01 09:45:58 -0700,   39,  110,NaN,0,0,NaN,-2942,19087,300234067161910,39.9,  37.226,-120.251,62,77,100860,Sat Jun 01 2019 09:45:58 GMT-0700 (Pacific Daylight Time),1559407558000,2019-06-01 09:46:03 -0700,0,
2019-06-01 09:45:16 -0700,   91,  110,NaN,0,0,NaN,-2984,19086,300234067161910,39.3,  37.226,-120.251,62,76,100242,Sat Jun 01 2019 09:45:16 GMT-0700 (Pacific Daylight Time),1559407516000,2019-06-01 09:45:23 -0700,0,
2019-06-01 09:44:34 -0700,   91,  110,NaN,0,0,NaN,-3026,19085,300234067161910,40.5,  37.226,-120.251,62,75,100231,Sat Jun 01 2019 09:44:34 GMT-0700 (Pacific Daylight Time),1559407474000,2019-06-01 09:44:38 -0700,0,
2019-06-01 09:43:45 -0700,   91,  110,NaN,0,0,NaN,-3075,19084,300234067161910,43.8,  37.226,-120.251,62,74,100235,Sat Jun 01 2019 09:43:45 GMT-0700 (Pacific Daylight Time),1559407425000,2019-06-01 09:43:46 -0700,0,
2019-06-01 09:42:12 -0700,   36,  110,NaN,0,0,NaN,-3168,19083,300234067161910,45.9,  37.226,-120.251,62,73,100891,Sat Jun 01 2019 09:42:12 GMT-0700 (Pacific Daylight Time),1559407332000,2019-06-01 09:42:14 -0700,0,
2019-06-01 09:41:29 -0700,   47,  110,NaN,0,0,NaN,-3211,19082,300234067161910,44.8,  37.226,-120.251,62,72,100767,Sat Jun 01 2019 09:41:29 GMT-0700 (Pacific Daylight Time),1559407289000,2019-06-01 09:41:30 -0700,0,
2019-06-01 09:40:42 -0700,   53,  110,NaN,0,0,NaN,-3258,19081,300234067161910,43.5,  37.226,-120.251,62,71,100684,Sat Jun 01 2019 09:40:42 GMT-0700 (Pacific Daylight Time),1559407242000,2019-06-01 09:40:46 -0700,0,
2019-06-01 09:40:00 -0700,   43,  110,NaN,0,0,NaN,-3300,19080,300234067161910,41.2,  37.226,-120.251,62,70,100806,Sat Jun 01 2019 09:40:00 GMT-0700 (Pacific Daylight Time),1559407200000,2019-06-01 09:40:02 -0700,0,
2019-06-01 09:39:19 -0700,   52,  110,NaN,0,0,NaN,-3341,19079,300234067161910,39.5,  37.226,-120.251,62,69,100698,Sat Jun 01 2019 09:39:19 GMT-0700 (Pacific Daylight Time),1559407159000,2019-06-01 09:39:22 -0700,0,
2019-06-01 09:38:01 -0700,   71,  110,NaN,0,0,NaN,-3419,19078,300234067161910,38.0,  37.226,-120.251,62,68,100474,Sat Jun 01 2019 09:38:01 GMT-0700 (Pacific Daylight Time),1559407081000,2019-06-01 09:38:06 -0700,0,
2019-06-01 09:37:29 -0700,   91,  110,NaN,0,0,NaN,-3451,19077,300234067161910,36.4,  37.226,-120.251,62,67,100241,Sat Jun 01 2019 09:37:29 GMT-0700 (Pacific Daylight Time),1559407049000,2019-06-01 09:37:30 -0700,0,
2019-06-01 09:36:43 -0700,   90,  110,NaN,0,0,NaN,-3497,19076,300234067161910,38.1,  37.226,-120.251,62,66,100251,Sat Jun 01 2019 09:36:43 GMT-0700 (Pacific Daylight Time),1559407003000,2019-06-01 09:36:47 -0700,0,
2019-06-01 09:35:10 -0700,   40,  110,NaN,0,0,NaN,-3590,19075,300234067161910,36.5,  37.226,-120.251,62,65,100841,Sat Jun 01 2019 09:35:10 GMT-0700 (Pacific Daylight Time),1559406910000,2019-06-01 09:35:14 -0700,0,
2019-06-01 09:34:26 -0700,   89,  110,NaN,0,0,NaN,-3634,19074,300234067161910,33.5,  37.226,-120.251,62,64,100258,Sat Jun 01 2019 09:34:26 GMT-0700 (Pacific Daylight Time),1559406866000,2019-06-01 09:34:30 -0700,0,
2019-06-01 09:33:43 -0700,   89,  111,NaN,0,0,NaN,-3677,19073,300234067161910,33.2,  37.226,-120.251,62,63,100263,Sat Jun 01 2019 09:33:43 GMT-0700 (Pacific Daylight Time),1559406823000,2019-06-01 09:33:46 -0700,0,
2019-06-01 09:32:49 -0700,   90,  112,NaN,0,0,NaN,-3731,19072,300234067161910,32.9,  37.226,-120.251,62,62,100249,Sat Jun 01 2019 09:32:49 GMT-0700 (Pacific Daylight Time),1559406769000,2019-06-01 09:32:50 -0700,0,
2019-06-01 09:32:05 -0700,   90,  131,NaN,0,0,NaN,-3775,19071,300234067161910,32.7,  37.226,-120.251,62,61,100252,Sat Jun 01 2019 09:32:05 GMT-0700 (Pacific Daylight Time),1559406725000,2019-06-01 09:32:06 -0700,0,
2019-06-01 09:31:22 -0700,   89,   69,NaN,0,0,NaN,-3818,19070,300234067161910,32.5,  37.226,-120.251,62,60,100264,Sat Jun 01 2019 09:31:22 GMT-0700 (Pacific Daylight Time),1559406682000,2019-06-01 09:31:27 -0700,0,
2019-06-01 09:30:41 -0700,   90,   69,NaN,0,0,NaN,-3859,19069,300234067161910,32.2,  37.226,-120.251,62,59,100248,Sat Jun 01 2019 09:30:41 GMT-0700 (Pacific Daylight Time),1559406641000,2019-06-01 09:30:46 -0700,0,
2019-06-01 09:29:56 -0700,   91,   69,NaN,0,0,NaN,-3904,19068,300234067161910,32.2,  37.226,-120.251,62,58,100237,Sat Jun 01 2019 09:29:56 GMT-0700 (Pacific Daylight Time),1559406596000,2019-06-01 09:29:58 -0700,0,
2019-06-01 09:29:14 -0700,   91,   69,NaN,0,0,NaN,-3946,19067,300234067161910,32.3,  37.226,-120.251,62,57,100238,Sat Jun 01 2019 09:29:14 GMT-0700 (Pacific Daylight Time),1559406554000,2019-06-01 09:29:18 -0700,0,
2019-06-01 09:27:52 -0700,   90,  225,NaN,0,0,NaN,-4028,19066,300234067161910,31.8,  37.228,-120.250,62,56,100253,Sat Jun 01 2019 09:27:52 GMT-0700 (Pacific Daylight Time),1559406472000,2019-06-01 09:27:55 -0700,0,
2019-06-01 09:27:14 -0700,   90,   76,NaN,0,0,NaN,-4066,19065,300234067161910,30.2,  37.226,-120.251,62,55,100254,Sat Jun 01 2019 09:27:14 GMT-0700 (Pacific Daylight Time),1559406434000,2019-06-01 09:27:18 -0700,0,
2019-06-01 09:24:12 -0700,   91,   76,NaN,0,0,NaN,-4248,19064,300234067161910,30.2,  37.226,-120.251,62,54,100238,Sat Jun 01 2019 09:24:12 GMT-0700 (Pacific Daylight Time),1559406252000,2019-06-01 09:24:15 -0700,0,
2019-06-01 09:23:29 -0700,   90,   76,NaN,0,0,NaN,-4291,19063,300234067161910,30.3,  37.226,-120.251,62,53,100244,Sat Jun 01 2019 09:23:29 GMT-0700 (Pacific Daylight Time),1559406209000,2019-06-01 09:23:34 -0700,0,
2019-06-01 09:22:47 -0700,   88,   78,NaN,0,0,NaN,-4333,19062,300234067161910,29.9,  37.226,-120.251,62,52,100269,Sat Jun 01 2019 09:22:47 GMT-0700 (Pacific Daylight Time),1559406167000,2019-06-01 09:22:51 -0700,0,
2019-06-01 09:22:03 -0700,   90,   87,NaN,0,0,NaN,-4377,19061,300234067161910,29.8,  37.226,-120.251,62,51,100243,Sat Jun 01 2019 09:22:03 GMT-0700 (Pacific Daylight Time),1559406123000,2019-06-01 09:22:07 -0700,0,
2019-06-01 09:21:20 -0700,   87,   97,NaN,0,0,NaN,-4420,19060,300234067161910,28.3,  37.226,-120.251,62,50,100279,Sat Jun 01 2019 09:21:20 GMT-0700 (Pacific Daylight Time),1559406080000,2019-06-01 09:21:22 -0700,0,
2019-06-01 09:19:45 -0700,   89,  163,NaN,0,0,NaN,-4515,19059,300234067161910,27.7,  37.225,-120.251,62,49,100263,Sat Jun 01 2019 09:19:45 GMT-0700 (Pacific Daylight Time),1559405985000,2019-06-01 09:19:51 -0700,0,
2019-06-01 09:19:06 -0700,   89,1000000,NaN,0,0,NaN,-4554,19058,300234067161910,26.8,1000.000,1000.000,62,48,100265,Sat Jun 01 2019 09:19:06 GMT-0700 (Pacific Daylight Time),1559405946000,2019-06-01 09:19:11 -0700,0,
2019-05-31 23:22:51 -0700,   23,   30,-Infinity,-5,5,NaN,-40329,19057,300234067161910,20.9,  37.428,-122.175,62,47,101045,Fri May 31 2019 23:22:51 GMT-0700 (Pacific Daylight Time),1559370171000,2019-05-31 23:22:55 -0700,5,
2019-05-31 23:20:27 -0700,   22,   39,NaN,0,0,NaN,-40473,19056,300234067161910,22.0,  37.428,-122.175,62,46,101063,Fri May 31 2019 23:20:27 GMT-0700 (Pacific Daylight Time),1559370027000,2019-05-31 23:20:31 -0700,0,
2019-05-31 23:15:05 -0700,   23,1000000,NaN,0,0,NaN,-40795,19055,300234067161910,23.6,  37.428,-122.175,62,45,101054,Fri May 31 2019 23:15:05 GMT-0700 (Pacific Daylight Time),1559369705000,2019-05-31 23:15:07 -0700,0,
2019-05-31 23:14:23 -0700,   23,1000000,NaN,0,0,NaN,-40837,19054,300234067161910,24.0,1000.000,1000.000,62,44,101053,Fri May 31 2019 23:14:23 GMT-0700 (Pacific Daylight Time),1559369663000,2019-05-31 23:14:27 -0700,0,
2019-05-31 23:13:44 -0700,   23,1000000,NaN,0,0,NaN,-40876,19053,300234067161910,24.3,1000.000,1000.000,62,43,101052,Fri May 31 2019 23:13:44 GMT-0700 (Pacific Daylight Time),1559369624000,2019-05-31 23:13:47 -0700,0,
2019-05-29 02:04:36 -0700,   19,   31,-Infinity,-15,15,NaN,-289824,19052,300234067161910,14.4,  37.426,-122.180,62,42,101093,Wed May 29 2019 02:04:36 GMT-0700 (Pacific Daylight Time),1559120676000,2019-05-29 02:04:39 -0700,15,
2019-05-29 01:54:28 -0700,   20,   40,NaN,0,0,NaN,-290432,19051,300234067161910,14.5,  37.426,-122.180,62,41,101091,Wed May 29 2019 01:54:28 GMT-0700 (Pacific Daylight Time),1559120068000,2019-05-29 01:54:31 -0700,0,
2019-05-29 01:46:08 -0700,   20,   40,NaN,0,0,NaN,-290932,19050,300234067161910,14.6,  37.426,-122.180,62,40,101088,Wed May 29 2019 01:46:08 GMT-0700 (Pacific Daylight Time),1559119568000,2019-05-29 01:46:11 -0700,0,
2019-05-29 01:45:24 -0700,   19,   40,NaN,0,0,NaN,-290976,19049,300234067161910,14.5,  37.426,-122.180,62,39,101092,Wed May 29 2019 01:45:24 GMT-0700 (Pacific Daylight Time),1559119524000,2019-05-29 01:45:27 -0700,0,
2019-05-29 01:36:10 -0700,   20,   47,NaN,0,0,NaN,-291530,19048,300234067161910,14.4,  37.426,-122.180,62,38,101086,Wed May 29 2019 01:36:10 GMT-0700 (Pacific Daylight Time),1559118970000,2019-05-29 01:36:14 -0700,0,
2019-05-29 01:30:29 -0700,   20,   47,NaN,0,0,NaN,-291871,19047,300234067161910,14.3,  37.426,-122.180,62,37,101086,Wed May 29 2019 01:30:29 GMT-0700 (Pacific Daylight Time),1559118629000,2019-05-29 01:30:35 -0700,0,
2019-05-29 01:29:08 -0700,   19,   47,NaN,0,0,NaN,-291952,19046,300234067161910,14.1,  37.426,-122.180,62,36,101091,Wed May 29 2019 01:29:08 GMT-0700 (Pacific Daylight Time),1559118548000,2019-05-29 01:29:10 -0700,0,
2019-05-29 01:25:15 -0700,   19,   39,-Infinity,-303,303,NaN,-292185,19045,300234067161910,14.2,  37.426,-122.180,62,35,101094,Wed May 29 2019 01:25:15 GMT-0700 (Pacific Daylight Time),1559118315000,2019-05-29 01:25:19 -0700,231,
2019-05-29 01:17:06 -0700,   19,   39,-Infinity,-303,303,NaN,-292674,19044,300234067161910,13.9,  37.426,-122.180,62,34,101102,Wed May 29 2019 01:17:06 GMT-0700 (Pacific Daylight Time),1559117826000,2019-05-29 01:17:11 -0700,231,
2019-05-29 01:08:40 -0700,   18,   39,-Infinity,-303,303,NaN,-293180,19043,300234067161910,14.1,  37.426,-122.180,62,33,101112,Wed May 29 2019 01:08:40 GMT-0700 (Pacific Daylight Time),1559117320000,2019-05-29 01:08:43 -0700,231,
2019-05-29 01:04:30 -0700,   17,   39,-Infinity,-303,303,NaN,-293430,19042,300234067161910,14.0,  37.426,-122.180,62,32,101120,Wed May 29 2019 01:04:30 GMT-0700 (Pacific Daylight Time),1559117070000,2019-05-29 01:04:35 -0700,231,
2019-05-29 00:59:32 -0700,   16,   40,-Infinity,-303,303,NaN,-293728,19041,300234067161910,13.9,  37.426,-122.180,62,31,101133,Wed May 29 2019 00:59:32 GMT-0700 (Pacific Daylight Time),1559116772000,2019-05-29 00:59:34 -0700,231,
2019-05-29 00:53:03 -0700,   16,   35,-Infinity,-303,303,NaN,-294117,19040,300234067161910,13.9,  37.426,-122.180,62,30,101138,Wed May 29 2019 00:53:03 GMT-0700 (Pacific Daylight Time),1559116383000,2019-05-29 00:53:07 -0700,231,
2019-05-29 00:46:31 -0700,   15,   32,-Infinity,-303,303,NaN,-294509,19039,300234067161910,14.2,  37.426,-122.180,62,29,101143,Wed May 29 2019 00:46:31 GMT-0700 (Pacific Daylight Time),1559115991000,2019-05-29 00:46:35 -0700,231,
2019-05-29 00:39:46 -0700,   16,   31,-Infinity,-303,303,NaN,-294914,19038,300234067161910,14.3,  37.426,-122.180,62,28,101138,Wed May 29 2019 00:39:46 GMT-0700 (Pacific Daylight Time),1559115586000,2019-05-29 00:39:51 -0700,231,
2019-05-29 00:35:34 -0700,   15,   31,-Infinity,-303,303,NaN,-295166,19037,300234067161910,14.4,  37.426,-122.180,62,27,101145,Wed May 29 2019 00:35:34 GMT-0700 (Pacific Daylight Time),1559115334000,2019-05-29 00:35:39 -0700,231,
2019-05-29 00:31:23 -0700,   15,   30,-Infinity,-303,303,NaN,-295417,19036,300234067161910,14.5,  37.426,-122.180,62,26,101142,Wed May 29 2019 00:31:23 GMT-0700 (Pacific Daylight Time),1559115083000,2019-05-29 00:31:27 -0700,231,
2019-05-29 00:27:11 -0700,   16,   29,-Infinity,-303,303,NaN,-295669,19035,300234067161910,14.3,  37.426,-122.180,62,25,101137,Wed May 29 2019 00:27:11 GMT-0700 (Pacific Daylight Time),1559114831000,2019-05-29 00:27:15 -0700,231,
2019-05-29 00:22:20 -0700,   16,   29,-Infinity,-303,303,NaN,-295960,19034,300234067161910,14.6,  37.426,-122.180,62,24,101137,Wed May 29 2019 00:22:20 GMT-0700 (Pacific Daylight Time),1559114540000,2019-05-29 00:22:23 -0700,231,
2019-05-29 00:17:37 -0700,   16,   29,-Infinity,-303,303,NaN,-296243,19033,300234067161910,14.6,  37.426,-122.180,62,23,101129,Wed May 29 2019 00:17:37 GMT-0700 (Pacific Daylight Time),1559114257000,2019-05-29 00:17:39 -0700,231,
2019-05-29 00:11:32 -0700,   15,   28,-Infinity,-232,232,NaN,-296608,19032,300234067161910,14.3,  37.426,-122.180,62,22,101140,Wed May 29 2019 00:11:32 GMT-0700 (Pacific Daylight Time),1559113892000,2019-05-29 00:11:35 -0700,213,
2019-05-29 00:07:13 -0700,   15,   28,-Infinity,-232,232,NaN,-296867,19031,300234067161910,14.6,  37.426,-122.180,62,21,101144,Wed May 29 2019 00:07:13 GMT-0700 (Pacific Daylight Time),1559113633000,2019-05-29 00:07:15 -0700,213,
2019-05-29 00:02:57 -0700,   15,   28,-Infinity,-231,231,NaN,-297123,19030,300234067161910,14.6,  37.426,-122.180,62,20,101145,Wed May 29 2019 00:02:57 GMT-0700 (Pacific Daylight Time),1559113377000,2019-05-29 00:02:59 -0700,211,
2019-05-28 23:58:43 -0700,   15,   28,-Infinity,-231,231,NaN,-297377,19029,300234067161910,14.6,  37.426,-122.180,62,19,101144,Tue May 28 2019 23:58:43 GMT-0700 (Pacific Daylight Time),1559113123000,2019-05-28 23:58:46 -0700,211,
2019-05-28 23:54:24 -0700,   15,   28,-Infinity,-211,211,NaN,-297636,19028,300234067161910,14.6,  37.426,-122.180,62,18,101144,Tue May 28 2019 23:54:24 GMT-0700 (Pacific Daylight Time),1559112864000,2019-05-28 23:54:27 -0700,130,
2019-05-28 23:49:32 -0700,   15,   29,-Infinity,-211,211,NaN,-297928,19027,300234067161910,14.5,  37.426,-122.180,62,17,101142,Tue May 28 2019 23:49:32 GMT-0700 (Pacific Daylight Time),1559112572000,2019-05-28 23:49:35 -0700,130,
2019-05-28 23:41:18 -0700,   14,   29,-Infinity,-211,211,NaN,-298422,19026,300234067161910,14.7,  37.426,-122.180,62,16,101157,Tue May 28 2019 23:41:18 GMT-0700 (Pacific Daylight Time),1559112078000,2019-05-28 23:41:23 -0700,130,
2019-05-28 23:31:27 -0700,   14,   28,-Infinity,-111,111,NaN,-299013,19025,300234067161910,14.8,  37.426,-122.180,62,15,101162,Tue May 28 2019 23:31:27 GMT-0700 (Pacific Daylight Time),1559111487000,2019-05-28 23:31:31 -0700,30,
2019-05-28 23:25:34 -0700,   14,   29,-Infinity,-111,111,NaN,-299366,19024,300234067161910,14.9,  37.426,-122.180,62,14,101156,Tue May 28 2019 23:25:34 GMT-0700 (Pacific Daylight Time),1559111134000,2019-05-28 23:25:39 -0700,30,
2019-05-28 23:14:37 -0700,   13,   29,-Infinity,-23,23,NaN,-300023,19023,300234067161910,14.7,  37.426,-122.180,62,13,101168,Tue May 28 2019 23:14:37 GMT-0700 (Pacific Daylight Time),1559110477000,2019-05-28 23:14:42 -0700,2,
2019-05-28 23:09:48 -0700,   13,   29,-Infinity,-23,23,NaN,-300312,19022,300234067161910,15.2,  37.426,-122.180,62,12,101173,Tue May 28 2019 23:09:48 GMT-0700 (Pacific Daylight Time),1559110188000,2019-05-28 23:09:51 -0700,2,
2019-05-28 23:05:27 -0700,   12,   29,-Infinity,-22,22,NaN,-300573,19021,300234067161910,15.4,  37.426,-122.180,62,11,101179,Tue May 28 2019 23:05:27 GMT-0700 (Pacific Daylight Time),1559109927000,2019-05-28 23:05:31 -0700,0,
2019-05-28 22:56:55 -0700,   12,   24,-Infinity,-22,22,NaN,-301085,19020,300234067161910,15.4,  37.426,-122.180,62,10,101178,Tue May 28 2019 22:56:55 GMT-0700 (Pacific Daylight Time),1559109415000,2019-05-28 22:56:59 -0700,0,
2019-05-28 22:51:58 -0700,   11,   26,NaN,0,0,NaN,-301382,19019,300234067161910,15.5,  37.426,-122.180,62,9,101187,Tue May 28 2019 22:51:58 GMT-0700 (Pacific Daylight Time),1559109118000,2019-05-28 22:52:03 -0700,0,
2019-05-28 22:47:48 -0700,   12,   18,NaN,0,0,NaN,-301632,19018,300234067161910,16.0,  37.426,-122.180,62,8,101185,Tue May 28 2019 22:47:48 GMT-0700 (Pacific Daylight Time),1559108868000,2019-05-28 22:47:51 -0700,0,
2019-05-28 22:42:23 -0700,   12,   18,NaN,0,0,NaN,-301957,19017,300234067161910,16.2,  37.426,-122.180,62,7,101187,Tue May 28 2019 22:42:23 GMT-0700 (Pacific Daylight Time),1559108543000,2019-05-28 22:42:27 -0700,0,
2019-05-28 22:35:38 -0700,   12,   16,NaN,0,0,NaN,-302362,19016,300234067161910,17.0,  37.426,-122.180,62,6,101175,Tue May 28 2019 22:35:38 GMT-0700 (Pacific Daylight Time),1559108138000,2019-05-28 22:35:43 -0700,0,
2019-05-28 22:31:27 -0700,   13,1000000,NaN,0,0,NaN,-302613,19015,300234067161910,19.5,1000.000,1000.000,62,5,101169,Tue May 28 2019 22:31:27 GMT-0700 (Pacific Daylight Time),1559107887000,2019-05-28 22:31:31 -0700,0,
